t,S,E,I,R,beta(t),R(t),new_infections,new_symptomatic
506.0,7887.434990909829,-1.0674349737928516e-11,-3.838831796114322e-11,92113.56500909012,5e-06,0.2255806407400211,-1.5139268116444666e-12,-2.6553108800817207e-12
507.0,7887.43499090983,-1.0392865862047773e-11,-3.7377219910360766e-11,92113.56500909012,5e-06,0.22558064074002113,-1.4740519609195556e-12,-2.58529001543477e-12
508.0,7887.43499090983,-1.0111381986167032e-11,-3.636612185957833e-11,92113.56500909012,5e-06,0.22558064074002113,-1.4341771101946452e-12,-2.5152691507878192e-12
509.0,7887.43499090983,-9.829898110286289e-12,-3.535502380879589e-11,92113.56500909012,5e-06,0.22558064074002113,-1.3943022594697342e-12,-2.445248286140868e-12
510.0,7887.434990909831,-9.548414234405548e-12,-3.434392575801344e-11,92113.56500909012,5e-06,0.22558064074002118,-1.3544274087448234e-12,-2.3752274214939177e-12
511.0,7887.434990909831,-9.266930358524805e-12,-3.3332827707230997e-11,92113.56500909012,5e-06,0.22558064074002118,-1.3145525580199124e-12,-2.3052065568469666e-12
512.0,7887.434990909832,-8.985446482644062e-12,-3.232172965644855e-11,92113.56500909012,5e-06,0.22558064074002118,-1.2746777072950018e-12,-2.235185692200016e-12
513.0,7887.434990909832,-8.70396260676332e-12,-3.1310631605666106e-11,92113.5650090901,5e-06,0.22558064074002118,-1.2348028565700908e-12,-2.165164827553065e-12
514.0,7887.434990909833,-8.422478730882578e-12,-3.0299533554883667e-11,92113.5650090901,5e-06,0.2255806407400212,-1.1949280058451802e-12,-2.095143962906114e-12
515.0,7887.434990909833,-8.140994855001836e-12,-2.928843550410122e-11,92113.5650090901,5e-06,0.2255806407400212,-1.1550531551202692e-12,-2.0251230982591636e-12
516.0,7887.434990909833,-7.859510979121093e-12,-2.827733745331878e-11,92113.5650090901,5e-06,0.2255806407400212,-1.1151783043953584e-12,-1.9551022336122124e-12
517.0,7887.434990909834,-7.57802710324035e-12,-2.7266239402536333e-11,92113.5650090901,5e-06,0.22558064074002124,-1.0753034536704478e-12,-1.8850813689652617e-12
518.0,7887.434990909834,-7.29654322735961e-12,-2.625514135175389e-11,92113.5650090901,5e-06,0.22558064074002124,-1.0354286029455368e-12,-1.815060504318311e-12
519.0,7887.434990909835,-7.015059351478867e-12,-2.5244043300971446e-11,92113.5650090901,5e-06,0.22558064074002124,-9.95553752220626e-13,-1.7450396396713602e-12
520.0,7887.434990909835,-6.733575475598124e-12,-2.4232945250189e-11,92113.5650090901,5e-06,0.22558064074002124,-9.55678901495715e-13,-1.6750187750244093e-12
521.0,7887.434990909835,-6.452091599717382e-12,-2.322184719940656e-11,92113.5650090901,5e-06,0.22558064074002124,-9.158040507708044e-13,-1.6049979103774585e-12
522.0,7887.4349909098355,-6.170607723836641e-12,-2.2210749148624115e-11,92113.56500909009,5e-06,0.2255806407400213,-8.759292000458936e-13,-1.5349770457305078e-12
523.0,7887.4349909098355,-5.889123847955898e-12,-2.119965109784167e-11,92113.56500909009,5e-06,0.2255806407400213,-8.360543493209825e-13,-1.4649561810835568e-12
524.0,7887.434990909836,-5.6076399720751565e-12,-2.0188553047059228e-11,92113.56500909009,5e-06,0.22558064074002132,-7.961794985960718e-13,-1.3949353164366063e-12
525.0,7887.434990909836,-5.3261560961944136e-12,-1.9177454996276785e-11,92113.56500909009,5e-06,0.22558064074002132,-7.563046478711609e-13,-1.3249144517896553e-12
526.0,7887.434990909836,-5.0446722203136715e-12,-1.816635694549434e-11,92113.56500909009,5e-06,0.22558064074002132,-7.1642979714625e-13,-1.2548935871427046e-12
527.0,7887.434990909837,-4.763188344432929e-12,-1.7155258894711894e-11,92113.56500909009,5e-06,0.22558064074002132,-6.765549464213391e-13,-1.1848727224957536e-12
528.0,7887.434990909837,-4.4817044685521864e-12,-1.6144160843929452e-11,92113.56500909009,5e-06,0.22558064074002132,-6.366800956964283e-13,-1.1148518578488027e-12
529.0,7887.434990909838,-4.200220592671445e-12,-1.513306279314701e-11,92113.56500909009,5e-06,0.22558064074002138,-5.968052449715175e-13,-1.0448309932018522e-12
530.0,7887.434990909838,-3.918736716790702e-12,-1.4121964742364564e-11,92113.56500909009,5e-06,0.22558064074002138,-5.569303942466066e-13,-9.748101285549012e-13
531.0,7887.434990909839,-3.63725284090996e-12,-1.3110866691582122e-11,92113.56500909007,5e-06,0.2255806407400214,-5.170555435216958e-13,-9.047892639079504e-13
532.0,7887.434990909839,-3.355768965029218e-12,-1.2099768640799678e-11,92113.56500909007,5e-06,0.2255806407400214,-4.771806927967849e-13,-8.347683992609996e-13
533.0,7887.434990909839,-3.074285089148476e-12,-1.1088670590017234e-11,92113.56500909007,5e-06,0.2255806407400214,-4.3730584207187395e-13,-7.647475346140488e-13
534.0,7887.43499090984,-2.7928012132677333e-12,-1.007757253923479e-11,92113.56500909007,5e-06,0.2255806407400214,-3.974309913469631e-13,-6.947266699670979e-13
535.0,7887.43499090984,-2.6423638898720574e-12,-9.537149390959907e-12,92113.56500909006,5e-06,0.2255806407400214,-3.7611822909895827e-13,-6.573044502169298e-13
536.0,7887.43499090984,-2.6364823079403517e-12,-9.515921583808007e-12,92113.56500909006,5e-06,0.2255806407400214,-3.752810643544073e-13,-6.558413701344159e-13
537.0,7887.43499090984,-2.6306007260086467e-12,-9.49469377665611e-12,92113.56500909006,5e-06,0.2255806407400214,-3.7444389960985656e-13,-6.543782900519023e-13
538.0,7887.43499090984,-2.624719144076941e-12,-9.47346596950421e-12,92113.56500909006,5e-06,0.2255806407400214,-3.736067348653056e-13,-6.529152099693884e-13
539.0,7887.43499090984,-2.6188375621452356e-12,-9.45223816235231e-12,92113.56500909006,5e-06,0.2255806407400214,-3.727695701207547e-13,-6.514521298868746e-13
540.0,7887.43499090984,-2.6129559802135303e-12,-9.431010355200413e-12,92113.56500909006,5e-06,0.2255806407400214,-3.7193240537620393e-13,-6.499890498043609e-13
541.0,7887.43499090984,-2.6070743982818245e-12,-9.409782548048513e-12,92113.56500909006,5e-06,0.2255806407400214,-3.71095240631653e-13,-6.48525969721847e-13
542.0,7887.43499090984,-2.601192816350119e-12,-9.388554740896616e-12,92113.56500909006,5e-06,0.2255806407400214,-3.702580758871022e-13,-6.470628896393332e-13
543.0,7887.43499090984,-2.595311234418414e-12,-9.367326933744717e-12,92113.56500909006,5e-06,0.2255806407400214,-3.6942091114255135e-13,-6.455998095568195e-13
544.0,7887.43499090984,-2.5894296524867085e-12,-9.346099126592818e-12,92113.56500909006,5e-06,0.2255806407400214,-3.6858374639800045e-13,-6.441367294743057e-13
545.0,7887.43499090984,-2.5835480705550027e-12,-9.32487131944092e-12,92113.56500909006,5e-06,0.2255806407400214,-3.6774658165344964e-13,-6.426736493917918e-13
546.0,7887.43499090984,-2.5776664886232974e-12,-9.303643512289021e-12,92113.56500909006,5e-06,0.2255806407400214,-3.669094169088988e-13,-6.412105693092781e-13
547.0,7887.43499090984,-2.571784906691592e-12,-9.282415705137122e-12,92113.56500909006,5e-06,0.2255806407400214,-3.660722521643479e-13,-6.397474892267643e-13
548.0,7887.43499090984,-2.5659033247598863e-12,-9.261187897985224e-12,92113.56500909006,5e-06,0.2255806407400214,-3.6523508741979706e-13,-6.382844091442504e-13
549.0,7887.43499090984,-2.560021742828181e-12,-9.239960090833325e-12,92113.56500909006,5e-06,0.2255806407400214,-3.6439792267524615e-13,-6.368213290617367e-13
550.0,7887.43499090984,-2.5541401608964756e-12,-9.218732283681426e-12,92113.56500909006,5e-06,0.2255806407400214,-3.6356075793069535e-13,-6.353582489792229e-13
551.0,7887.43499090984,-2.5482585789647703e-12,-9.197504476529527e-12,92113.56500909006,5e-06,0.2255806407400214,-3.6272359318614444e-13,-6.338951688967091e-13
552.0,7887.43499090984,-2.542376997033065e-12,-9.176276669377629e-12,92113.56500909006,5e-06,0.2255806407400214,-3.6188642844159363e-13,-6.324320888141954e-13
553.0,7887.43499090984,-2.5364954151013596e-12,-9.155048862225731e-12,92113.56500909006,5e-06,0.2255806407400214,-3.610492636970428e-13,-6.309690087316816e-13
554.0,7887.43499090984,-2.530613833169654e-12,-9.133821055073831e-12,92113.56500909006,5e-06,0.2255806407400214,-3.6021209895249186e-13,-6.295059286491677e-13
555.0,7887.43499090984,-2.5247322512379485e-12,-9.112593247921934e-12,92113.56500909006,5e-06,0.2255806407400214,-3.593749342079411e-13,-6.28042848566654e-13
556.0,7887.43499090984,-2.518850669306243e-12,-9.091365440770035e-12,92113.56500909006,5e-06,0.2255806407400214,-3.585377694633902e-13,-6.265797684841402e-13
557.0,7887.43499090984,-2.5129690873745378e-12,-9.070137633618137e-12,92113.56500909006,5e-06,0.2255806407400214,-3.577006047188394e-13,-6.251166884016264e-13
558.0,7887.43499090984,-2.507087505442832e-12,-9.048909826466238e-12,92113.56500909006,5e-06,0.2255806407400214,-3.568634399742885e-13,-6.236536083191126e-13
559.0,7887.43499090984,-2.5012059235111267e-12,-9.027682019314337e-12,92113.56500909006,5e-06,0.2255806407400214,-3.560262752297375e-13,-6.221905282365988e-13
560.0,7887.43499090984,-2.4953243415794213e-12,-9.00645421216244e-12,92113.56500909006,5e-06,0.2255806407400214,-3.5518911048518676e-13,-6.20727448154085e-13
561.0,7887.43499090984,-2.4894427596477156e-12,-8.985226405010542e-12,92113.56500909006,5e-06,0.2255806407400214,-3.543519457406359e-13,-6.192643680715712e-13
562.0,7887.43499090984,-2.4835611777160102e-12,-8.963998597858643e-12,92113.56500909006,5e-06,0.2255806407400214,-3.5351478099608505e-13,-6.178012879890574e-13
563.0,7887.43499090984,-2.477679595784305e-12,-8.942770790706744e-12,92113.56500909006,5e-06,0.2255806407400214,-3.526776162515342e-13,-6.163382079065436e-13
564.0,7887.43499090984,-2.4717980138525995e-12,-8.921542983554845e-12,92113.56500909006,5e-06,0.2255806407400214,-3.518404515069833e-13,-6.148751278240299e-13
565.0,7887.43499090984,-2.465916431920894e-12,-8.900315176402947e-12,92113.56500909006,5e-06,0.2255806407400214,-3.5100328676243247e-13,-6.134120477415161e-13
566.0,7887.43499090984,-2.460034849989189e-12,-8.879087369251048e-12,92113.56500909006,5e-06,0.2255806407400214,-3.501661220178816e-13,-6.119489676590022e-13
567.0,7887.43499090984,-2.454153268057483e-12,-8.857859562099149e-12,92113.56500909006,5e-06,0.2255806407400214,-3.4932895727333075e-13,-6.104858875764884e-13
568.0,7887.43499090984,-2.4482716861257777e-12,-8.836631754947252e-12,92113.56500909006,5e-06,0.2255806407400214,-3.4849179252877995e-13,-6.090228074939746e-13
569.0,7887.43499090984,-2.4423901041940724e-12,-8.815403947795352e-12,92113.56500909006,5e-06,0.2255806407400214,-3.47654627784229e-13,-6.075597274114608e-13
570.0,7887.43499090984,-2.4365085222623666e-12,-8.794176140643453e-12,92113.56500909006,5e-06,0.2255806407400214,-3.468174630396782e-13,-6.06096647328947e-13
571.0,7887.43499090984,-2.4306269403306613e-12,-8.772948333491556e-12,92113.56500909006,5e-06,0.2255806407400214,-3.4598029829512737e-13,-6.046335672464332e-13
572.0,7887.434990909841,-2.424745358398956e-12,-8.751720526339655e-12,92113.56500909006,5e-06,0.22558064074002146,-3.4514313355057646e-13,-6.031704871639194e-13
573.0,7887.434990909841,-2.4188637764672506e-12,-8.730492719187758e-12,92113.56500909006,5e-06,0.22558064074002146,-3.443059688060257e-13,-6.017074070814057e-13
574.0,7887.434990909841,-2.412982194535545e-12,-8.70926491203586e-12,92113.56500909006,5e-06,0.22558064074002146,-3.434688040614748e-13,-6.002443269988918e-13
575.0,7887.434990909841,-2.4071006126038395e-12,-8.688037104883961e-12,92113.56500909006,5e-06,0.22558064074002146,-3.42631639316924e-13,-5.98781246916378e-13
576.0,7887.434990909841,-2.401219030672134e-12,-8.666809297732062e-12,92113.56500909006,5e-06,0.22558064074002146,-3.417944745723731e-13,-5.973181668338643e-13
577.0,7887.434990909841,-2.395337448740429e-12,-8.645581490580163e-12,92113.56500909006,5e-06,0.22558064074002146,-3.409573098278222e-13,-5.958550867513505e-13
578.0,7887.434990909841,-2.3894558668087235e-12,-8.624353683428265e-12,92113.56500909006,5e-06,0.22558064074002146,-3.4012014508327136e-13,-5.943920066688367e-13
579.0,7887.434990909841,-2.3835742848770177e-12,-8.603125876276366e-12,92113.56500909006,5e-06,0.22558064074002146,-3.392829803387205e-13,-5.929289265863229e-13
580.0,7887.434990909841,-2.3776927029453124e-12,-8.581898069124467e-12,92113.56500909006,5e-06,0.22558064074002146,-3.3844581559416964e-13,-5.914658465038091e-13
581.0,7887.434990909841,-2.371811121013607e-12,-8.560670261972568e-12,92113.56500909006,5e-06,0.22558064074002146,-3.376086508496188e-13,-5.900027664212953e-13
582.0,7887.434990909841,-2.3659295390819017e-12,-8.53944245482067e-12,92113.56500909006,5e-06,0.22558064074002146,-3.367714861050679e-13,-5.885396863387816e-13
583.0,7887.434990909841,-2.360047957150196e-12,-8.518214647668771e-12,92113.56500909006,5e-06,0.22558064074002146,-3.3593432136051707e-13,-5.870766062562677e-13
584.0,7887.434990909841,-2.3541663752184906e-12,-8.496986840516874e-12,92113.56500909006,5e-06,0.22558064074002146,-3.3509715661596626e-13,-5.856135261737539e-13
585.0,7887.434990909841,-2.3482847932867852e-12,-8.475759033364973e-12,92113.56500909006,5e-06,0.22558064074002146,-3.3425999187141535e-13,-5.841504460912402e-13
586.0,7887.434990909841,-2.34240321135508e-12,-8.454531226213076e-12,92113.56500909006,5e-06,0.22558064074002146,-3.3342282712686454e-13,-5.826873660087264e-13
587.0,7887.434990909841,-2.336521629423374e-12,-8.433303419061176e-12,92113.56500909006,5e-06,0.22558064074002146,-3.325856623823136e-13,-5.812242859262125e-13
588.0,7887.434990909841,-2.3306400474916688e-12,-8.412075611909279e-12,92113.56500909006,5e-06,0.22558064074002146,-3.3174849763776283e-13,-5.797612058436988e-13
589.0,7887.434990909841,-2.3247584655599634e-12,-8.39084780475738e-12,92113.56500909006,5e-06,0.22558064074002146,-3.309113328932119e-13,-5.78298125761185e-13
590.0,7887.434990909841,-2.3188768836282577e-12,-8.36961999760548e-12,92113.56500909006,5e-06,0.22558064074002146,-3.3007416814866106e-13,-5.768350456786711e-13
591.0,7887.434990909841,-2.3129953016965527e-12,-8.348392190453583e-12,92113.56500909006,5e-06,0.22558064074002146,-3.2923700340411025e-13,-5.753719655961575e-13
592.0,7887.434990909841,-2.307113719764847e-12,-8.327164383301684e-12,92113.56500909006,5e-06,0.22558064074002146,-3.2839983865955934e-13,-5.739088855136436e-13
593.0,7887.434990909841,-2.3012321378331416e-12,-8.305936576149785e-12,92113.56500909006,5e-06,0.22558064074002146,-3.2756267391500854e-13,-5.724458054311298e-13
594.0,7887.434990909841,-2.2953505559014363e-12,-8.284708768997886e-12,92113.56500909006,5e-06,0.22558064074002146,-3.2672550917045763e-13,-5.709827253486161e-13
595.0,7887.434990909841,-2.289468973969731e-12,-8.263480961845988e-12,92113.56500909006,5e-06,0.22558064074002146,-3.258883444259068e-13,-5.695196452661023e-13
596.0,7887.434990909841,-2.283587392038025e-12,-8.242253154694089e-12,92113.56500909006,5e-06,0.22558064074002146,-3.250511796813559e-13,-5.680565651835884e-13
597.0,7887.434990909841,-2.27770581010632e-12,-8.22102534754219e-12,92113.56500909006,5e-06,0.22558064074002146,-3.2421401493680505e-13,-5.665934851010746e-13
598.0,7887.434990909841,-2.2718242281746145e-12,-8.199797540390291e-12,92113.56500909006,5e-06,0.22558064074002146,-3.233768501922542e-13,-5.651304050185609e-13
599.0,7887.434990909841,-2.2659426462429088e-12,-8.178569733238393e-12,92113.56500909006,5e-06,0.22558064074002146,-3.2253968544770333e-13,-5.63667324936047e-13
600.0,7887.434990909841,-2.2600610643112034e-12,-8.157341926086494e-12,92113.56500909006,5e-06,0.22558064074002146,-3.217025207031525e-13,-5.622042448535332e-13
601.0,7887.434990909841,-2.254179482379498e-12,-8.136114118934595e-12,92113.56500909006,5e-06,0.22558064074002146,-3.208653559586016e-13,-5.607411647710195e-13
602.0,7887.434990909841,-2.2482979004477927e-12,-8.114886311782698e-12,92113.56500909006,5e-06,0.22558064074002146,-3.200281912140508e-13,-5.592780846885057e-13
603.0,7887.434990909841,-2.242416318516087e-12,-8.093658504630798e-12,92113.56500909006,5e-06,0.22558064074002146,-3.191910264694999e-13,-5.578150046059918e-13
604.0,7887.434990909841,-2.2365347365843816e-12,-8.0724306974789e-12,92113.56500909006,5e-06,0.22558064074002146,-3.183538617249491e-13,-5.563519245234781e-13
605.0,7887.434990909841,-2.2306531546526763e-12,-8.051202890327002e-12,92113.56500909006,5e-06,0.22558064074002146,-3.1751669698039823e-13,-5.548888444409643e-13
606.0,7887.434990909841,-2.224771572720971e-12,-8.029975083175103e-12,92113.56500909006,5e-06,0.22558064074002146,-3.166795322358474e-13,-5.534257643584505e-13
607.0,7887.434990909841,-2.2188899907892656e-12,-8.008747276023204e-12,92113.56500909006,5e-06,0.22558064074002146,-3.1584236749129647e-13,-5.519626842759368e-13
608.0,7887.434990909841,-2.2130084088575602e-12,-7.987519468871306e-12,92113.56500909006,5e-06,0.22558064074002146,-3.1500520274674566e-13,-5.50499604193423e-13
609.0,7887.434990909841,-2.2071268269258545e-12,-7.966291661719407e-12,92113.56500909006,5e-06,0.22558064074002146,-3.141680380021948e-13,-5.490365241109091e-13
610.0,7887.434990909841,-2.201245244994149e-12,-7.945063854567508e-12,92113.56500909006,5e-06,0.22558064074002146,-3.1333087325764394e-13,-5.475734440283954e-13
611.0,7887.434990909841,-2.1953636630624438e-12,-7.92383604741561e-12,92113.56500909006,5e-06,0.22558064074002146,-3.124937085130931e-13,-5.461103639458816e-13
612.0,7887.434990909841,-2.189482081130738e-12,-7.90260824026371e-12,92113.56500909006,5e-06,0.22558064074002146,-3.116565437685422e-13,-5.446472838633677e-13
613.0,7887.434990909841,-2.1836004991990327e-12,-7.881380433111812e-12,92113.56500909006,5e-06,0.22558064074002146,-3.1081937902399137e-13,-5.43184203780854e-13
614.0,7887.434990909841,-2.1777189172673273e-12,-7.860152625959913e-12,92113.56500909006,5e-06,0.22558064074002146,-3.0998221427944046e-13,-5.417211236983402e-13
615.0,7887.434990909841,-2.171837335335622e-12,-7.838924818808015e-12,92113.56500909006,5e-06,0.22558064074002146,-3.0914504953488965e-13,-5.402580436158264e-13
616.0,7887.434990909841,-2.1659557534039162e-12,-7.817697011656116e-12,92113.56500909006,5e-06,0.22558064074002146,-3.0830788479033874e-13,-5.387949635333126e-13
617.0,7887.434990909841,-2.160074171472211e-12,-7.796469204504219e-12,92113.56500909006,5e-06,0.22558064074002146,-3.0747072004578793e-13,-5.373318834507988e-13
618.0,7887.434990909841,-2.1541925895405055e-12,-7.775241397352318e-12,92113.56500909006,5e-06,0.22558064074002146,-3.06633555301237e-13,-5.35868803368285e-13
619.0,7887.434990909841,-2.1483110076088e-12,-7.754013590200421e-12,92113.56500909006,5e-06,0.22558064074002146,-3.057963905566862e-13,-5.344057232857713e-13
620.0,7887.434990909841,-2.142429425677095e-12,-7.732785783048522e-12,92113.56500909006,5e-06,0.22558064074002146,-3.049592258121354e-13,-5.329426432032575e-13
621.0,7887.434990909841,-2.136547843745389e-12,-7.711557975896622e-12,92113.56500909006,5e-06,0.22558064074002146,-3.0412206106758445e-13,-5.314795631207436e-13
622.0,7887.434990909841,-2.1306662618136838e-12,-7.690330168744725e-12,92113.56500909006,5e-06,0.22558064074002146,-3.0328489632303364e-13,-5.300164830382299e-13
623.0,7887.434990909841,-2.1247846798819784e-12,-7.669102361592826e-12,92113.56500909006,5e-06,0.22558064074002146,-3.024477315784828e-13,-5.285534029557161e-13
624.0,7887.434990909841,-2.118903097950273e-12,-7.647874554440928e-12,92113.56500909006,5e-06,0.22558064074002146,-3.016105668339319e-13,-5.270903228732023e-13
625.0,7887.434990909841,-2.1130215160185673e-12,-7.626646747289029e-12,92113.56500909006,5e-06,0.22558064074002146,-3.0077340208938107e-13,-5.256272427906885e-13
626.0,7887.434990909841,-2.107139934086862e-12,-7.60541894013713e-12,92113.56500909006,5e-06,0.22558064074002146,-2.999362373448302e-13,-5.241641627081747e-13
627.0,7887.434990909841,-2.1012583521551566e-12,-7.584191132985231e-12,92113.56500909006,5e-06,0.22558064074002146,-2.9909907260027935e-13,-5.227010826256609e-13
628.0,7887.434990909841,-2.0953767702234513e-12,-7.562963325833333e-12,92113.56500909006,5e-06,0.22558064074002146,-2.982619078557285e-13,-5.212380025431472e-13
629.0,7887.434990909841,-2.0894951882917455e-12,-7.541735518681434e-12,92113.56500909006,5e-06,0.22558064074002146,-2.9742474311117763e-13,-5.197749224606333e-13
630.0,7887.434990909841,-2.08361360636004e-12,-7.520507711529535e-12,92113.56500909006,5e-06,0.22558064074002146,-2.9658757836662677e-13,-5.183118423781195e-13
631.0,7887.434990909841,-2.077732024428335e-12,-7.499279904377636e-12,92113.56500909006,5e-06,0.22558064074002146,-2.957504136220759e-13,-5.168487622956058e-13
632.0,7887.434990909841,-2.071850442496629e-12,-7.478052097225738e-12,92113.56500909006,5e-06,0.22558064074002146,-2.9491324887752506e-13,-5.153856822130919e-13
633.0,7887.434990909841,-2.065968860564924e-12,-7.45682429007384e-12,92113.56500909006,5e-06,0.22558064074002146,-2.9407608413297425e-13,-5.139226021305782e-13
634.0,7887.434990909841,-2.0600872786332184e-12,-7.435596482921942e-12,92113.56500909006,5e-06,0.22558064074002146,-2.932389193884234e-13,-5.124595220480644e-13
635.0,7887.434990909841,-2.054205696701513e-12,-7.414368675770043e-12,92113.56500909006,5e-06,0.22558064074002146,-2.9240175464387253e-13,-5.109964419655506e-13
636.0,7887.434990909841,-2.0483241147698077e-12,-7.393140868618144e-12,92113.56500909006,5e-06,0.22558064074002146,-2.9156458989932167e-13,-5.095333618830368e-13
637.0,7887.434990909841,-2.0424425328381023e-12,-7.371913061466246e-12,92113.56500909006,5e-06,0.22558064074002146,-2.9072742515477077e-13,-5.080702818005231e-13
638.0,7887.434990909841,-2.0365609509063966e-12,-7.350685254314347e-12,92113.56500909006,5e-06,0.22558064074002146,-2.8989026041021996e-13,-5.066072017180092e-13
639.0,7887.434990909841,-2.0306793689746912e-12,-7.329457447162448e-12,92113.56500909006,5e-06,0.22558064074002146,-2.8905309566566905e-13,-5.051441216354954e-13
640.0,7887.434990909841,-2.024797787042986e-12,-7.30822964001055e-12,92113.56500909006,5e-06,0.22558064074002146,-2.8821593092111824e-13,-5.036810415529817e-13
641.0,7887.434990909841,-2.01891620511128e-12,-7.28700183285865e-12,92113.56500909006,5e-06,0.22558064074002146,-2.8737876617656733e-13,-5.022179614704678e-13
642.0,7887.434990909841,-2.0130346231795748e-12,-7.265774025706752e-12,92113.56500909006,5e-06,0.22558064074002146,-2.8654160143201647e-13,-5.00754881387954e-13
643.0,7887.434990909841,-2.0071530412478694e-12,-7.244546218554853e-12,92113.56500909006,5e-06,0.22558064074002146,-2.857044366874656e-13,-4.992918013054403e-13
644.0,7887.434990909841,-2.001271459316164e-12,-7.223318411402954e-12,92113.56500909006,5e-06,0.22558064074002146,-2.8486727194291476e-13,-4.978287212229265e-13
645.0,7887.434990909841,-1.9953898773844584e-12,-7.202090604251056e-12,92113.56500909006,5e-06,0.22558064074002146,-2.840301071983639e-13,-4.963656411404126e-13
646.0,7887.434990909841,-1.9895082954527534e-12,-7.180862797099158e-12,92113.56500909006,5e-06,0.22558064074002146,-2.831929424538131e-13,-4.94902561057899e-13
647.0,7887.434990909841,-1.9836267135210477e-12,-7.159634989947258e-12,92113.56500909006,5e-06,0.22558064074002146,-2.823557777092622e-13,-4.934394809753851e-13
648.0,7887.434990909841,-1.9777451315893423e-12,-7.13840718279536e-12,92113.56500909006,5e-06,0.22558064074002146,-2.8151861296471137e-13,-4.919764008928713e-13
649.0,7887.434990909841,-1.971863549657637e-12,-7.1171793756434615e-12,92113.56500909006,5e-06,0.22558064074002146,-2.8068144822016046e-13,-4.905133208103576e-13
650.0,7887.434990909841,-1.9659819677259312e-12,-7.095951568491562e-12,92113.56500909006,5e-06,0.22558064074002146,-2.798442834756096e-13,-4.890502407278437e-13
651.0,7887.434990909841,-1.960100385794226e-12,-7.074723761339664e-12,92113.56500909006,5e-06,0.22558064074002146,-2.7900711873105875e-13,-4.875871606453299e-13
652.0,7887.434990909841,-1.9542188038625205e-12,-7.053495954187765e-12,92113.56500909006,5e-06,0.22558064074002146,-2.7816995398650794e-13,-4.861240805628162e-13
653.0,7887.434990909841,-1.948337221930815e-12,-7.0322681470358666e-12,92113.56500909006,5e-06,0.22558064074002146,-2.7733278924195703e-13,-4.846610004803024e-13
654.0,7887.434990909841,-1.9424556399991094e-12,-7.011040339883968e-12,92113.56500909006,5e-06,0.22558064074002146,-2.7649562449740617e-13,-4.831979203977885e-13
655.0,7887.434990909841,-1.936574058067404e-12,-6.98981253273207e-12,92113.56500909006,5e-06,0.22558064074002146,-2.7565845975285536e-13,-4.817348403152748e-13
656.0,7887.434990909841,-1.9306924761356987e-12,-6.96858472558017e-12,92113.56500909006,5e-06,0.22558064074002146,-2.7482129500830446e-13,-4.80271760232761e-13
657.0,7887.434990909841,-1.9248108942039934e-12,-6.9473569184282724e-12,92113.56500909006,5e-06,0.22558064074002146,-2.7398413026375365e-13,-4.788086801502472e-13
658.0,7887.434990909841,-1.9189293122722876e-12,-6.926129111276374e-12,92113.56500909006,5e-06,0.22558064074002146,-2.731469655192028e-13,-4.773456000677334e-13
659.0,7887.434990909841,-1.9130477303405827e-12,-6.904901304124476e-12,92113.56500909006,5e-06,0.22558064074002146,-2.7230980077465193e-13,-4.758825199852196e-13
660.0,7887.434990909841,-1.907166148408877e-12,-6.883673496972576e-12,92113.56500909006,5e-06,0.22558064074002146,-2.7147263603010107e-13,-4.744194399027057e-13
661.0,7887.434990909841,-1.901284566477171e-12,-6.8624456898206775e-12,92113.56500909006,5e-06,0.22558064074002146,-2.7063547128555016e-13,-4.729563598201919e-13
662.0,7887.434990909841,-1.8954029845454662e-12,-6.8412178826687795e-12,92113.56500909006,5e-06,0.22558064074002146,-2.6979830654099936e-13,-4.714932797376782e-13
663.0,7887.434990909841,-1.8895214026137605e-12,-6.81999007551688e-12,92113.56500909006,5e-06,0.22558064074002146,-2.6896114179644845e-13,-4.700301996551643e-13
664.0,7887.434990909841,-1.883639820682055e-12,-6.798762268364982e-12,92113.56500909006,5e-06,0.22558064074002146,-2.6812397705189764e-13,-4.685671195726506e-13
665.0,7887.434990909841,-1.8777582387503498e-12,-6.7775344612130825e-12,92113.56500909006,5e-06,0.22558064074002146,-2.6728681230734673e-13,-4.671040394901368e-13
666.0,7887.434990909841,-1.8718766568186444e-12,-6.7563066540611846e-12,92113.56500909006,5e-06,0.22558064074002146,-2.664496475627959e-13,-4.65640959407623e-13
667.0,7887.434990909841,-1.8659950748869387e-12,-6.735078846909286e-12,92113.56500909006,5e-06,0.22558064074002146,-2.6561248281824506e-13,-4.641778793251091e-13
668.0,7887.434990909841,-1.8601134929552338e-12,-6.713851039757388e-12,92113.56500909006,5e-06,0.22558064074002146,-2.647753180736942e-13,-4.627147992425955e-13
669.0,7887.434990909841,-1.854231911023528e-12,-6.692623232605488e-12,92113.56500909006,5e-06,0.22558064074002146,-2.639381533291433e-13,-4.612517191600816e-13
670.0,7887.434990909841,-1.8483503290918227e-12,-6.6713954254535904e-12,92113.56500909006,5e-06,0.22558064074002146,-2.631009885845925e-13,-4.597886390775678e-13
671.0,7887.434990909841,-1.8424687471601173e-12,-6.650167618301692e-12,92113.56500909006,5e-06,0.22558064074002146,-2.6226382384004163e-13,-4.583255589950541e-13
672.0,7887.434990909841,-1.8365871652284116e-12,-6.628939811149792e-12,92113.56500909006,5e-06,0.22558064074002146,-2.6142665909549077e-13,-4.568624789125402e-13
